"","LogFC","logCPM","LR","PValue","padj","stat"
"MSR1",1.02992379590066,5.62032956986658,91.672127901639,1.02295615761694e-21,3.19585317515931e-21,"4481"
"MSRB3",-1.64664881420653,5.64625175186868,417.906227024818,6.96920749201641e-93,1.39374795199399e-91,"253827"
"MST1R",1.45143174688803,4.39583700409439,150.268235321014,1.51471251085505e-34,7.7954064591466e-34,"4486"
"MST4",1.15706405361327,4.88016667499287,97.5103413177176,5.3575731712094e-23,1.76637492095262e-22,NA
"MSX1",-1.12977676142936,2.1443599670951,170.632892932967,5.38192728765998e-39,3.17439963019976e-38,"4487"
"MT1G",1.44833869697598,3.20395429599472,43.1690391811148,5.0208930843293e-11,9.88847138974517e-11,"4495"
"MT1M",-2.00064272691252,1.26951937289355,243.684509926044,6.18504453359475e-55,5.86948907681708e-54,"4499"
"MT1X",-1.57680226231349,5.38208098673469,198.202884333139,5.1524217777076e-45,3.65726212796882e-44,"4501"
"MTBP",1.66960033931146,3.10155529054791,236.970032572045,1.80049049121903e-53,1.64674695080861e-52,"27085"
"MTERFD1",1.15181826735038,4.6695079753982,187.591905368255,1.06655512574015e-42,7.08137469625779e-42,NA
"MTFR1",1.18621113428858,5.29370921374004,166.35398666133,4.62958095634474e-38,2.65394869829089e-37,"9650"
"MTHFD2",1.56700824285492,6.64278456172185,382.954538477523,2.82955576706077e-85,4.97140936007528e-84,"10797"
"MTL5",2.23738462974252,5.20927466134476,263.918674438158,2.40083742983691e-59,2.55683179893782e-58,NA
"MTP18",1.11011754059655,3.77862210984419,191.365863122568,1.60028783124984e-43,1.08573262285024e-42,NA
"MUC13",4.1987620902781,0.29380432525586,60.8283349253795,6.2275094949741e-15,1.46577668192131e-14,"56667"
"MUC15",-1.16472733616779,3.32767383761273,23.6322333476744,1.16617627104099e-06,1.84819277334748e-06,"143662"
"MUC1",2.33263961964664,9.07460592850149,160.740274766613,7.79667586577654e-37,4.3119032562808e-36,"4582"
"MUC2",9.65984176193066,5.52114756726321,89.0118846619498,3.92447736392668e-21,1.19841746761926e-20,"4583"
"MUC5B",2.46879336129928,7.48147308599193,60.7102972646073,6.61233541453079e-15,1.55438916600022e-14,"727897"
"MUC6",1.45548502357909,6.02822811258506,13.8817739006529,0.000194677234643153,0.00027176015356023,"4588"
"MUC7",-1.52183649750736,0.366889216252806,11.7020508528195,0.000624312504985387,0.000843379455234135,"4589"
"MUM1L1",1.27135280669951,2.94314079429634,40.3908485184718,2.07912686432173e-10,3.98468113603416e-10,NA
"MUSTN1",-2.60188422994468,1.33119641265822,611.257333524819,5.96042081680607e-135,2.68290966010857e-133,"389125"
"MX1",1.65417289593132,7.66528268625316,90.3266102466923,2.01918582581512e-21,6.23628723441533e-21,"4599"
"MXD3",1.47372603924571,3.45559503628713,317.36963309305,5.41825431574807e-71,7.50246942846938e-70,"83463"
"MXRA5",1.08934178565628,8.68932320263298,86.455319207834,1.42930338037504e-20,4.28216188703153e-20,"25878"
"MYADM",-1.08974427497033,7.83537740838514,282.540260420797,2.09912424785383e-63,2.45100722325817e-62,"91663"
"MYBL1",2.67398887288156,4.30104213740957,218.86735482133,1.59751601962018e-49,1.29849379030666e-48,"4603"
"MYBL2",3.91737683254471,5.90289199417347,372.54811844829,5.21668738531389e-83,8.85232635009017e-82,"4605"
"MYBPC1",-1.35456735515837,5.8134840483895,19.9295108876056,8.03504257706386e-06,1.2175966167176e-05,"4604"
"MYBPC2",-4.512629995092,0.534362897397161,295.795575977318,2.71515731278257e-66,3.40514552215046e-65,"4606"
"MYB",1.10350149927326,6.55980902281551,58.0775309014862,2.51988091862794e-14,5.76796832180637e-14,"4602"
"MYCBP2",-1.10873444187469,6.56993809850141,303.554694152216,5.5378115351304e-68,7.24388534345108e-67,"23077"
"MYCN",1.81692668787358,1.67416010890866,75.0260903205726,4.64534628481633e-18,1.25042482922274e-17,"4613"
"MYCT1",-1.7236595125244,3.6770042503207,582.993996667027,8.37198385437524e-129,3.28247861700886e-127,"80177"
"MYC",-1.18208730130072,6.85082767352201,148.63799657829,3.44088407944717e-34,1.74789402999261e-33,"4609"
"MYEF2",1.00792609046876,4.86690541801631,119.267091126883,9.15360061204625e-28,3.67302708103628e-27,"50804"
"MYEOV",-1.80252386388807,2.75884273142464,86.6443872257805,1.29898710994023e-20,3.90036456086245e-20,"26579"
"MYH11",-3.21085599630464,7.15354224450285,640.970641128234,2.05513239808506e-141,1.05221366319826e-139,"4629"
"MYH1",-3.75135316982254,1.2211785296718,131.19610266965,2.24315061060607e-30,9.90830149641856e-30,"4619"
"MYH2",-5.70746338218402,3.17645683287996,177.024738610859,2.16306679546788e-40,1.34169576126877e-39,"4620"
"MYH3",-1.10112789495296,0.50626561168561,109.742536636956,1.11581569896294e-25,4.10279814877808e-25,"4621"
"MYH7",-5.00754112823089,3.01912499317863,63.5226707142162,1.5853180233018e-15,3.84246839583105e-15,"4625"
"MYL1",-4.97243289005409,1.10147534826328,62.6374976452745,2.48477300935792e-15,5.9557003002612e-15,"4632"
"MYL2",-5.39947551931111,1.62691515647079,87.83890004002,7.1008609451886e-21,2.14639332972946e-20,"4633"
"MYL9",-1.55765987530928,8.23279670880302,412.640159996915,9.75968700024474e-92,1.91833214533834e-90,"10398"
"MYLK",-2.21845208561461,7.42417644871601,598.910041572556,2.88984147173571e-132,1.21970957754647e-130,"4638"
"MYLPF",-6.14125957932399,0.504134083043798,598.474274137551,3.59465525593025e-132,1.50864137065084e-130,"29895"
"MYO15B",-1.19917523560135,5.24196967592898,155.609482362201,1.03039756776585e-35,5.52226379933215e-35,"80022"
"MYO16",-1.61825976094469,0.593006561544042,97.5732574693156,5.19001620088872e-23,1.71188955893383e-22,"23026"
"MYO18B",-2.17237821427947,0.423400257779616,105.819580896364,8.07635928060498e-25,2.86294734527084e-24,"84700"
"MYO19",1.09499010683905,5.20523455636256,206.840962452849,6.71587512681836e-47,5.03319031762911e-46,"80179"
"MYO1G",1.35075017590801,3.08487627812169,124.971698629899,5.16257588736309e-29,2.16181051562177e-28,"64005"
"MYO3B",4.5454386399062,2.19401977059207,129.901137688162,4.30703790793564e-30,1.88073147099452e-29,"140469"
"MYOC",-3.54279375818428,2.35508854164874,106.354172102636,6.16674651904953e-25,2.19647038936933e-24,"4653"
"MYOM1",-4.12628948226193,2.6583526797035,2093.78093429769,0,0,"8736"
"MYOM2",-2.34302288620784,2.37744650108273,154.038957986765,2.27098897118909e-35,1.20197032617216e-34,"9172"
"MYOM3",-2.81362301855161,0.837149809862778,687.404750909154,1.63930292068516e-151,9.76958968611526e-150,"127294"
"MYOT",-4.9602975722134,0.422843329805903,539.099538573028,2.96023569902464e-119,9.32442953060636e-118,"9499"
"MYOZ1",-3.07699741922973,1.48760755833114,425.243652467404,1.76246267297741e-94,3.63194071434168e-93,"58529"
"MYPN",-3.19515173759521,0.360234110406548,68.3558776785668,1.36497784574112e-16,3.47103685333622e-16,"84665"
"MYRIP",-1.05950623987192,2.60475879777045,60.9659626584905,5.80701697985325e-15,1.36918414278895e-14,"25924"
"MYT1",5.47321836631956,1.78765631587553,174.359367890611,8.26238996127019e-40,5.02044649400345e-39,"4661"
"N4BP2L1",-1.20623725406568,3.85049212222811,321.31637784305,7.48458038447442e-72,1.05599207526784e-70,"90634"
"N4BP3",1.73023490187793,5.29543755095868,228.030942763116,1.6023928476185e-51,1.38883368450658e-50,"23138"
"NAALAD2",-3.1324904955886,0.457119308919695,1600.36348838904,0,0,"10003"
"NAALADL1",-1.20843743679645,1.27478944501606,351.251939445414,2.26210847461343e-78,3.57403543618934e-77,"10004"
"NACAD",-1.71033879354314,2.54544916495393,285.748746543589,4.19651908787721e-64,4.98595995935267e-63,"23148"
"NANS",1.18020256942858,6.18873515683457,280.36723008451,6.24554763581517e-63,7.20777801905579e-62,"54187"
"NAP1L2",-1.27975304063484,1.62508886826827,106.085532003912,7.0620348257066e-25,2.51115171523157e-24,"4674"
"NAT14",1.44478234445263,4.5271381132436,291.190136500625,2.73676901740575e-65,3.34222308117445e-64,"57106"
"NAT1",3.49406295179332,7.1455982382512,170.650833431178,5.3335887547396e-39,3.14838109575536e-38,"9"
"NAT8L",-3.22302176437603,3.28158100948936,743.322077156212,1.13613788880926e-163,7.90996187166782e-162,"339983"
"NAV2",-1.38006839878378,5.88214724609284,185.243674150605,3.4721781639873e-42,2.27293420321823e-41,"89797"
"NBPF4",3.83462107025449,2.69241216160945,112.026731109184,3.52524967023329e-26,1.32566115186284e-25,"148545"
"NBPF6",4.2771486620196,1.17732983954033,77.0749271928721,1.64593639759124e-18,4.51367686134952e-18,"653149"
"NCALD",-1.56241627246646,5.52083213310407,178.089761499411,1.26623679157811e-40,7.92674872173206e-40,"83988"
"NCAM1",-1.39940282069084,2.79119171490505,81.6590147102131,1.61712511843811e-19,4.62981305526697e-19,"4684"
"NCAM2",1.94494957440714,4.0401063526293,80.4472339718552,2.98572223846885e-19,8.44424366570755e-19,"4685"
"NCAN",4.78631129277444,2.50351817118886,36.3715056549063,1.63069907591319e-09,2.98914684203132e-09,"1463"
"NCAPG2",1.40067272822466,5.11902357575533,282.709853781765,1.9278889704262e-63,2.25460108087755e-62,"54892"
"NCAPG",3.48973019453857,4.64514498274051,568.564406917143,1.1523846048209e-125,4.11735688902318e-124,"64151"
"NCAPH",3.31128289995127,4.14880550869042,535.278857737601,2.00685193418614e-118,6.24218934602073e-117,"23397"
"NCCRP1",2.3216522759591,3.78444702190197,58.8839419605567,1.67251616671568e-14,3.86039014219937e-14,"342897"
"NCRNA00052",6.34698110727023,2.43575095208524,65.252939261213,6.58758623182195e-16,1.62416758676014e-15,NA
"NCRNA00086",-2.2704591095501,1.64888359657295,456.250305202354,3.14700042831196e-101,7.3490845425423e-100,NA
"NCRNA00087",-1.39203436763672,0.868712265882993,192.066582049292,1.12526114539789e-43,7.70108672727755e-43,NA
"NCRNA00095",1.56488782735752,2.31278745352673,163.674768708823,1.78160208989701e-37,1.0043166680808e-36,NA
"NCRNA00152",1.42105786913737,3.83105599281676,179.32752832104,6.79594182246757e-41,4.28673739258867e-40,NA
"NCRNA00173",1.0793851162755,0.606966807506463,32.6118233164257,1.12528126640804e-08,1.98034084434365e-08,NA
"NCRNA00176",2.30523046330919,1.32115135442511,231.219319449542,3.23170966911371e-52,2.86773331507595e-51,NA
"NDC80",3.99545652994819,3.9847326374775,561.089962715199,4.86985333523144e-124,1.7031911934651e-122,"10403"
"NDN",-1.72551465400848,4.22160949204902,482.637074018952,5.70066466826831e-107,1.47455213355086e-105,"4692"
"NDP",2.40442110722484,3.33701323588511,61.301352255093,4.8974384023051e-15,1.15930941779383e-14,"4693"
"NDRG2",-2.36904852878074,6.7980704125128,641.415105922893,1.64503614472419e-141,8.45151500698127e-140,"57447"
"NEB",-3.35937750781246,2.68417492531824,419.332903842934,3.40916408547415e-93,6.87322540047082e-92,"4703"
"NECAB1",-1.17265851844525,2.07122125366099,64.1649962573601,1.14423726660173e-15,2.79063529793732e-15,"64168"
"NEDD9",-1.26239455814534,6.19066036890521,207.497708932996,4.82847557563519e-47,3.64434942256275e-46,"4739"
"NEFH",1.93030457525783,3.06750134831232,79.074801718559,5.98022427405958e-19,1.67291328312455e-18,"4744"
"NEIL3",4.56428568034428,1.7608831662203,581.493074809032,1.77544524786318e-128,6.90662108300613e-127,"55247"
"NEK2",4.92899166565039,4.68179009445401,874.763387024261,3.00637897165696e-192,2.83493925941247e-190,"4751"
"NEK5",2.28801506958589,0.345565626202101,119.895803042554,6.66723198829791e-28,2.69054955020722e-27,"341676"
"NELL1",5.93413350601799,1.14607020299809,46.4049651649264,9.61715049609475e-12,1.96740251601422e-11,"4745"
"NELL2",3.65095373291936,5.60867212166128,160.142919241873,1.05298525168057e-36,5.80193316005503e-36,"4753"
"NES",-1.30337139740669,6.79657703382737,180.177228764625,4.43327009178333e-41,2.81668618752579e-40,"10763"
"NETO2",1.08825639562469,4.36512930116392,53.1814055080054,3.04124055350203e-13,6.65268580335145e-13,"81831"
"NEURL",2.66693215815285,4.20617332993872,106.285623841782,6.38379082185648e-25,2.2732337345803e-24,NA
"NEXN",-1.48228891666729,3.94092405321804,340.455683188447,5.07727987577045e-76,7.78255070669794e-75,"91624"
"NFE2L3",1.50454101607274,5.00567982482943,138.507413864048,5.64442782221006e-32,2.6520444693506e-31,"9603"
"NFE2",1.741993066909,0.435955325270644,71.3618781185874,2.97362331589599e-17,7.77127061630142e-17,"4778"
"NFIB",-1.55885504880453,7.06141607492263,210.434959174341,1.10400362593703e-47,8.49615187129949e-47,"4781"
"NFKBIE",1.09953995609999,4.50777474327127,209.399906321102,1.85690680649853e-47,1.42022867094567e-46,"4794"
"NFKBIL2",1.9812366366275,4.77703746609771,301.99339916115,1.21194118770027e-67,1.56742289544673e-66,NA
"NGEF",1.17045550995935,2.40281767226806,69.6924137000296,6.93121743375512e-17,1.78294558952896e-16,"25791"
"NGFR",-2.45503120614183,4.93647858055754,389.093488158307,1.30384680371433e-86,2.34613689958211e-85,"4804"
"NHLRC1",1.05070216266663,2.72754560888753,109.282836496765,1.40705368603613e-25,5.14951925036904e-25,"378884"
"NIPAL4",2.81206314514203,0.193225305875241,106.582652393287,5.49521394179244e-25,1.96056495495128e-24,"348938"
"NIPSNAP3B",-2.69710460204633,1.17048726119986,1430.90415480944,4.04522352271869e-313,1.50674463162464e-310,"55335"
"NKAIN1",4.00264409511426,5.66090143470795,191.418490053976,1.5585157996162e-43,1.05883843586328e-42,"79570"
"NKD1",1.23548174372251,0.652749079088695,92.0209006054074,8.57658619704635e-22,2.68846113506824e-21,"85407"
"NKD2",1.2506988539966,3.0633022520438,102.394306954045,4.55007342872432e-24,1.56634805948622e-23,"85409"
"NKPD1",-1.10451180537123,0.532437005198734,95.142825339768,1.77133013997268e-22,5.71605972611068e-22,"284353"
"NKX2-5",3.0935743969438,0.244193482176024,30.9003716279926,2.71619760416538e-08,4.68549590187102e-08,"1482"
"NKX3-1",1.27605145403064,4.26378652861526,43.4527081415422,4.34330143148866e-11,8.58575667079071e-11,"4824"
"NKX3-2",2.89838994324669,0.657247141581927,195.558043233255,1.94634395006087e-44,1.36592456485902e-43,"579"
"NKX6-1",3.22005569394639,0.405638931600021,129.252729077461,5.97103053900051e-30,2.59592599943299e-29,"4825"
"NLRP1",-1.17548822014325,3.86335027294703,201.296944971353,1.08846366429647e-45,7.86089197011785e-45,"22861"
"NLRP2",1.31901961638261,4.98716701703481,27.8141157284515,1.33548174662414e-07,2.22192546543306e-07,"55655"
"NLRX1",-1.12791360588003,4.77438634769263,449.856800931337,7.74960687041529e-100,1.74941504185329e-98,"79671"
"NMB",-2.08928370478634,2.90133985365242,507.908660135035,1.80814041323346e-112,5.01666369027287e-111,"4828"
"NME1-NME2",1.83822544254247,3.07254528251565,147.752294353468,5.37376523434286e-34,2.71034963529026e-33,"654364"
"NME1",1.96023494647277,6.81970077787237,322.403047034256,4.33981872447083e-72,6.15799611198961e-71,"4830"
"NMNAT2",-1.67546263405636,2.69834444840518,115.828216136652,5.18302766076563e-27,2.02151646905097e-26,"23057"
"NMT2",-1.78574027423088,4.16847490572839,684.421444200644,7.30159533092224e-151,4.33412226435898e-149,"9397"
"NMUR1",-3.53607040819412,0.213781937243687,1055.29244285713,1.72187140926276e-231,2.75851205662429e-229,"10316"
"NMU",5.79032027311306,0.979308068946803,118.773414412668,1.17402853523761e-27,4.68699119681273e-27,"10874"
"NNAT",-3.7458518260351,1.72490882465139,833.327120490627,3.06427456102479e-183,2.7014572002786e-181,"4826"
"NOD2",1.79176475016809,3.25207139622694,192.969362312196,7.1484044566192e-44,4.92163022177308e-43,"64127"
"NOP16",1.16215229765273,4.03651191540198,173.426022736952,1.32108721372729e-39,7.97523435872081e-39,"51491"
"NOTCH4",-1.58588967087911,4.73635786732883,614.093340850383,1.4402698147149e-135,6.60263999059609e-134,"4855"
"NOTUM",2.71668555441419,0.248368227663211,91.9073559127087,9.08307584025594e-22,2.84483386470408e-21,"147111"
"NOVA2",-1.14094732040261,1.45716482972356,284.413072569033,8.20233486492694e-64,9.66824265447362e-63,"4858"
"NOV",-1.30586163464927,3.43600760127605,139.89104492734,2.81215829626599e-32,1.3322208730069e-31,NA
"NOXO1",2.49809127531568,0.696716377450789,137.111260249461,1.14014464123605e-31,5.30678382061102e-31,"124056"
"NPAS1",1.64166579366827,0.672985188488659,98.4410750061434,3.34841386812889e-23,1.11556391371316e-22,"4861"
"NPHP3",-1.11662635948506,4.17917668479237,457.353079314781,1.8109668343414e-101,4.24238912969379e-100,"27031"
"NPNT",2.06673873762696,7.63987531999485,148.710569014257,3.31746631351091e-34,1.68750189842946e-33,"255743"
"NPR1",-3.7257166586951,4.46672458533803,2205.55651054534,0,0,"4881"
"NPR2",-1.62800981499866,3.36809497563227,468.167676677145,8.02596590206002e-104,1.94753853379141e-102,"4882"
"NPR3",-1.53005116350249,2.09558226907708,88.1376510159789,6.10543546769489e-21,1.85076059070572e-20,"4883"
"NPTX1",1.64529168797527,2.9363678103827,25.4042728225679,4.64887290007228e-07,7.53110333132292e-07,"4884"
"NPTX2",2.50266703208037,2.30980767004765,106.688739898754,5.2087778920531e-25,1.86059894063052e-24,"4885"
"NPW",4.87230490724316,0.75746042449575,149.923950930573,1.80128435007373e-34,9.23514643212266e-34,"283869"
"NPY1R",2.04870784561967,8.27015449330089,40.0087254079813,2.5283096560443e-10,4.82815759618098e-10,"4886"
"NPY2R",-3.39129063682265,1.33281052455308,93.5263587959514,4.00826808894383e-22,1.27441712029821e-21,"4887"
"NR2F1",-1.11877761078228,4.49894394422356,62.4833121071442,2.68711950253536e-15,6.42519554939404e-15,"7025"
"NR3C1",-1.54660637724963,6.11961972660077,609.962326335428,1.14010066767636e-134,5.11637344810544e-133,"2908"
"NR3C2",-2.07127860330008,3.28738773491157,515.921213963692,3.26544568183836e-114,9.35612984879034e-113,"4306"
"NR4A1",-2.18416637196867,7.01995081585399,328.062218248446,2.54005149964862e-73,3.69933795633087e-72,"3164"
"NR4A3",-1.94991076377135,3.19229280919543,225.003049836271,7.33069583392649e-51,6.21274386971961e-50,"8013"
"NR5A2",-1.23905480106721,2.22144354691918,226.346930458271,3.7328741006375e-51,3.18899605650218e-50,"2494"
"NRAP",-4.95450927083412,1.22757239110246,183.552519876726,8.12459959098984e-42,5.27904096407142e-41,"4892"
"NRCAM",1.52652586075198,3.81741222668887,57.7805547462772,2.93052416798223e-14,6.69045044112279e-14,"4897"
"NRG1",-2.01144736200444,1.72496718939511,164.15486145061,1.39936634967245e-37,7.90939273284138e-37,"3084"
"NRG2",-2.54959174048009,0.549101052363484,254.841153740549,2.28593612270779e-57,2.31688178858662e-56,"9542"
"NRIP2",-1.10841151454338,2.00350265266206,280.52766406936,5.76247927277329e-63,6.67095405478239e-62,"83714"
"NRIP3",1.48071694340746,5.06203698464075,42.7488307399083,6.22390757969395e-11,1.22045273795552e-10,"56675"
"NRN1",-2.24233914489428,4.13449328911234,611.964577612983,4.18264045687281e-135,1.88839879293782e-133,"51299"
"NRXN1",-1.1622461860427,1.11278367131529,28.0824365130879,1.16256142870529e-07,1.94159878110975e-07,"9378"
"NT5E",-1.12497571146196,4.52624592317403,161.748378955099,4.69527637497016e-37,2.62003455845245e-36,"4907"
"NTNG1",3.27956266318179,1.97473954217753,73.6238569760951,9.4515401401406e-18,2.51551440778769e-17,"22854"
